query,semantic,metric,predicate,width,height,depth,mu_x,mu_y,mu_z,sigma_s,x0,y0,z0,d0,sigma_m,theta0,phi0,kappa,room_x,room_y,room_z,room_width,room_height,room_depth,parent_room,P_combined
4.73 meters front tv,tv,4.730676191654812,front,1.4240820183044258,0.9269793451746489,0.22210663985183765,-0.6576052757928084,-1.499579284672527,1.33536986426668,0.7120410091522129,-0.6576052757928084,-1.499579284672527,1.33536986426668,4.73,0.42722460549132774,1.5707963267948966,1.5707963267948966,7.022067459222915,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,2.4137646700598774e-27
2.98 meters front potted plant,potted plant,2.9828074990235423,front,0.13675635761611327,0.192163101105159,0.16877423756393828,-3.431563506176909,-5.563912435553428,0.8793896834619862,0.0960815505525795,-3.431563506176909,-5.563912435553428,0.8793896834619862,2.98,0.05764893033154769,1.5707963267948966,1.5707963267948966,52.03912687965843,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,0.0
4.45 meters below potted plant,potted plant,4.445663260552177,below,0.1679711346031887,0.25174765369648155,0.23912916337711998,-9.105957030097564,-0.6317893356593669,0.8547200711678641,0.09706960539101517,-9.105957030097564,-0.6317893356593669,0.8547200711678641,4.45,0.0582417632346091,0.0,3.141592653589793,51.50942954655097,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,0.0
8.63 meters right bed,bed,8.630555446455181,right,1.6240987518012329,0.6184232994245829,0.30411939293956536,0.5674544839182301,1.010382077808382,3.1167603966587496,1.1298077021852473,0.5674544839182301,1.010382077808382,3.1167603966587496,8.63,0.6778846213111483,0.0,1.5707963267948966,4.4255318762025775,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,5.349723861843372e-34
2.78 meters below oven,oven,2.7834213892017954,below,0.8657664726036014,1.778471902540148,0.1772607868474756,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8249407567906872,-5.752398861425128,-3.833067873523202,0.785509335543609,2.78,0.4949644540744123,0.0,3.141592653589793,6.061041303683161,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,1.4122649744202422e-07
3.15 meters above book,book,3.1548098160263036,above,0.22616393661250322,0.40787304246503586,0.8149525519924867,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,3.15,0.244485765597746,0.0,0.0,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,8.975764632331572e-37
2.46 meters below potted plant,potted plant,2.4647820859246865,below,0.3922773475796646,0.5096337775423677,0.46084013435398496,-7.860535105578236,5.664743754611277,0.835990403508774,0.25481688877118386,-7.860535105578236,5.664743754611277,0.835990403508774,2.46,0.1528901332627103,0.0,3.141592653589793,19.621933318908916,-6.933929999999999,3.2795495000000003,2.468492,7.16334,5.001816000000001,5.735061,14,6.071079781867249e-57
5.58 meters left book,book,5.583813597639804,left,0.3157155305715723,0.29625247659550613,0.20832139639623448,0.3812439968417817,-1.160566192243767,3.190143167907392,0.14327104676407032,0.3812439968417817,-1.160566192243767,3.190143167907392,5.58,0.0859626280584422,3.141592653589793,1.5707963267948966,34.89888650170668,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,0.0
3.03 meters above book,book,3.031454414512112,above,0.12924270768538948,0.28685770016356793,0.18491123797855713,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,3.03,0.12638215304886014,0.0,0.0,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,1.5297788599478507e-125
6.94 meters above chair,chair,6.94399592030717,above,0.8958419130717852,0.417737549363018,1.1713166688667478,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,6.94,0.20892059774473828,0.0,0.0,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,2.4366947601026515e-240
5.18 meters below book,book,5.178418935002448,below,0.2474315409227561,0.3307521880413886,0.5822713575975558,1.53928687552064,-1.8161802935159996,1.0640301516809192,0.30298305651534596,1.53928687552064,-1.8161802935159996,1.0640301516809192,5.18,0.18178983390920758,0.0,3.141592653589793,16.502572973900776,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,4.908311400256337e-177
7.92 meters front handbag,handbag,7.922514931330141,front,0.3419568652917291,0.45611921354384455,0.3872292061864351,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,0.22805960677192227,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,7.92,0.13683576406315337,1.5707963267948966,1.5707963267948966,21.924092875422684,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,0.0
8.30 meters behind sink,sink,8.296166441188028,behind,0.7231781282227256,0.12661958064636525,0.5776884866847674,-1.1381325064329912,3.9894162825986115,0.8823293849270272,0.3615890641113628,-1.1381325064329912,3.9894162825986115,0.8823293849270272,8.3,0.2169534384668177,4.71238898038469,1.5707963267948966,13.82785182479991,0.003114999999999979,3.01641,1.1711004999999999,3.41379,2.3786590000000003,2.5967399999999996,18,1.52328e-318
4.75 meters above book,book,4.753772392850257,above,0.20222032442371107,0.2853622148841968,0.6581784127904537,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,4.75,0.244485765597746,0.0,0.0,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,1.0811352867463016e-82
3.95 meters right book,book,3.945477912305334,right,0.1685744985988764,0.2801459377335237,0.38633653466810475,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,3.95,0.12638215304886014,0.0,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,1.5535667244607217e-202
5.15 meters left oven,oven,5.149674221482809,left,0.26048532116140066,1.0776862054493015,0.7433938424456243,-8.9656926605807,0.06440433544042523,2.87421922838009,0.5388431027246507,-8.9656926605807,0.06440433544042523,2.87421922838009,5.15,0.3233058616347904,3.141592653589793,1.5707963267948966,9.279138908371634,-8.341380000000001,-0.1583399999999997,3.8518049999999997,1.7472200000000004,2.3924099999999995,2.26264,7,7.436826292047722e-60
2.45 meters left potted plant,potted plant,2.4491692941515906,left,0.12861781964967722,0.15586333648357698,0.13035591958497372,-2.269664457211245,-3.8757878534793404,0.46313154029579545,0.07793166824178849,-2.269664457211245,-3.8757878534793404,0.46313154029579545,2.45,0.04675900094507309,3.141592653589793,1.5707963267948966,64.15877027663707,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,0.0
3.61 meters left tv,tv,3.6141608981065896,left,1.4136387337767453,0.7600657950011436,1.1151727261675992,1.020821798723925,1.0666991044874081,0.9350446596712716,0.7068193668883727,1.020821798723925,1.0666991044874081,0.9350446596712716,3.61,0.4240916201330236,3.141592653589793,1.5707963267948966,7.073943123561363,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,1.5611919613015735e-19
9.62 meters right chair,chair,9.624173274024873,right,0.43851402757099645,0.6109787473328483,0.5956788509724236,-2.097152986214502,-5.689175544703193,2.972475630255014,0.30548937366642415,-2.097152986214502,-5.689175544703193,2.972475630255014,9.62,0.18329362419985448,0.0,1.5707963267948966,16.367181417772315,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,0.0
9.60 meters left book,book,9.602381344556585,left,0.20893007034817623,0.36383475421780687,0.597404570457327,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,9.6,0.12638215304886014,3.141592653589793,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
2.44 meters behind chair,chair,2.4389365429548464,behind,1.2707333316145064,1.2261910256470157,1.4608122038034557,-7.073122266047779,4.862378637695379,0.6038808093559072,0.7304061019017278,-7.073122266047779,4.862378637695379,0.6038808093559072,2.44,0.4382436611410367,4.71238898038469,1.5707963267948966,6.845506885801897,-6.933929999999999,3.2795495000000003,2.468492,7.16334,5.001816000000001,5.735061,14,1.856274080414604e-07
6.69 meters below dining table,dining table,6.689592011416073,below,1.7525366551586474,0.6556631223202487,0.8551612829302595,-0.11871538251524894,9.53390042524207,3.055825114028363,0.8762683275793237,-0.11871538251524894,9.53390042524207,3.055825114028363,6.69,0.5257609965475942,0.0,3.141592653589793,5.706014747574427,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,6.942914805962775e-36
2.80 meters right potted plant,potted plant,2.8040879713859646,right,0.5393829034894466,0.4368416274906326,0.07345266168862796,-8.529078713338903,-3.0996075351297145,3.7732976729182846,0.1875870816971963,-8.529078713338903,-3.0996075351297145,3.7732976729182846,2.8,0.11255224901831777,0.0,1.5707963267948966,26.654287463520635,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,1.5393440708678485e-123
6.88 meters right book,book,6.882915660377222,right,0.2045035714147596,0.3544110920053516,0.7196240955078705,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,6.88,0.244485765597746,0.0,1.5707963267948966,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,2.346518000860448e-167
3.33 meters right oven,oven,3.3282114401967737,right,0.26048532116140066,1.0776862054493015,0.7433938424456243,-8.9656926605807,0.06440433544042523,2.87421922838009,0.5388431027246507,-8.9656926605807,0.06440433544042523,2.87421922838009,3.33,0.3233058616347904,0.0,1.5707963267948966,9.279138908371634,-8.341380000000001,-0.1583399999999997,3.8518049999999997,1.7472200000000004,2.3924099999999995,2.26264,7,9.849745494230498e-20
9.59 meters left bowl,bowl,9.590765595823719,left,0.3186216374232973,0.14277053174567156,0.29018298566866463,-0.9263558451424904,6.345770145651144,3.5007796270071943,0.15931081871164865,-0.9263558451424904,6.345770145651144,3.5007796270071943,9.59,0.09558649122698919,3.141592653589793,1.5707963267948966,31.385188026997472,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,0.0
5.25 meters left book,book,5.245174434560299,left,0.18586979401112247,0.22087498107178583,0.3602309731386253,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,5.25,0.244485765597746,3.141592653589793,1.5707963267948966,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,3.471890608630589e-106
7.96 meters front sink,sink,7.961188501933167,front,0.9851392519989743,0.19412151015950985,0.5722474372480884,-3.1108100483310626,4.059543139634657,0.8492837047953237,0.49256962599948717,-3.1108100483310626,4.059543139634657,0.8492837047953237,7.96,0.2955417755996923,1.5707963267948966,1.5707963267948966,10.150849212137993,-2.64407,3.1726099999999997,1.157961,2.0274,2.3852580000000003,2.63428,1,3.002369361339061e-158
5.55 meters behind handbag,handbag,5.54774828270768,behind,0.3419568652917291,0.45611921354384455,0.3872292061864351,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,0.22805960677192227,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,5.55,0.13683576406315337,4.71238898038469,1.5707963267948966,21.924092875422684,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,0.0
3.53 meters behind chair,chair,3.5319306735872606,behind,1.1879059897324682,0.5260989700328729,2.026560666194573,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,3.53,0.1729898000696645,4.71238898038469,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,3.805120960006886e-91
5.65 meters right handbag,handbag,5.654386383082737,right,0.3419568652917291,0.45611921354384455,0.3872292061864351,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,0.22805960677192227,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,5.65,0.13683576406315337,0.0,1.5707963267948966,21.924092875422684,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,0.0
4.84 meters below couch,couch,4.836376073764759,below,0.9105070413840582,0.3768207333664625,0.9280472150633718,-1.2439678919704615,-4.989781571348766,0.24946679193215648,1.5915629639279114,-1.2439678919704615,-4.989781571348766,0.24946679193215648,4.84,0.9549377783567468,0.0,3.141592653589793,3.1415659407279795,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,2.6411290549003183e-06
7.07 meters right potted plant,potted plant,7.065216439945378,right,0.13675635761611327,0.192163101105159,0.16877423756393828,-3.431563506176909,-5.563912435553428,0.8793896834619862,0.0960815505525795,-3.431563506176909,-5.563912435553428,0.8793896834619862,7.07,0.05764893033154769,0.0,1.5707963267948966,52.03912687965843,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,0.0
6.39 meters right potted plant,potted plant,6.387060044277768,right,0.5393829034894466,0.4368416274906326,0.07345266168862796,-8.529078713338903,-3.0996075351297145,3.7732976729182846,0.1875870816971963,-8.529078713338903,-3.0996075351297145,3.7732976729182846,6.39,0.11255224901831777,0.0,1.5707963267948966,26.654287463520635,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,0.0
2.09 meters above sink,sink,2.0919430722335997,above,0.7936478627613361,0.16866007174206743,0.5141332462250991,-9.195179462738562,-3.0937671874764714,3.6265927337384483,0.3453524212143053,-9.195179462738562,-3.0937671874764714,3.6265927337384483,2.09,0.20721145272858318,0.0,0.0,14.477964226859424,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,8.105811001523608e-23
2.55 meters behind dining table,dining table,2.549881280732175,behind,1.232475363278411,0.9429438628494222,2.10575730299346,-9.04702064983407,-1.0022240261653557,0.4908244649618658,1.05287865149673,-9.04702064983407,-1.0022240261653557,0.4908244649618658,2.55,0.6317271908980381,4.71238898038469,1.5707963267948966,4.748885346751214,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,0.0002896381353691682
2.86 meters right clock,clock,2.8575587602436503,right,0.466012458733596,0.4886289804629853,0.3397320677092681,0.7758239374105349,-1.241287283561039,3.43328561577158,0.24431449023149265,0.7758239374105349,-1.241287283561039,3.43328561577158,2.86,0.14658869413889558,0.0,1.5707963267948966,20.465425506536285,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,1.6979275669449357e-74
9.90 meters left bowl,bowl,9.896576689562187,left,0.3186216374232973,0.14277053174567156,0.29018298566866463,-0.9263558451424904,6.345770145651144,3.5007796270071943,0.15931081871164865,-0.9263558451424904,6.345770145651144,3.5007796270071943,9.9,0.09558649122698919,3.141592653589793,1.5707963267948966,31.385188026997472,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,0.0
5.26 meters front oven,oven,5.264766248471484,front,1.6498815135813745,0.32680242002404225,0.9512018393452588,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8249407567906872,-5.752398861425128,-3.833067873523202,0.785509335543609,5.26,0.4949644540744123,1.5707963267948966,1.5707963267948966,6.061041303683161,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,2.99753160949625e-25
9.33 meters right book,book,9.328201208856077,right,0.05737659439285836,0.27998880196987086,0.6211121828786199,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,9.33,0.244485765597746,0.0,1.5707963267948966,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,1.240809046846e-311
1.76 meters above book,book,1.759395090948161,above,0.24261318048419644,0.4993619009459582,0.8285992170775858,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,1.76,0.244485765597746,0.0,0.0,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,5.5833110811018805e-12
2.85 meters below dining table,dining table,2.8547036001421615,below,1.6189583373496648,0.9112129026557854,0.9958673174898021,-3.4570988742365594,-5.555081996890026,0.4472354488403609,0.8094791686748324,-3.4570988742365594,-5.555081996890026,0.4472354488403609,2.85,0.4856875012048994,0.0,3.141592653589793,6.176811205883544,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,3.3338940167401986e-08
3.63 meters right handbag,handbag,3.6289530680598108,right,0.3419568652917291,0.45611921354384455,0.3872292061864351,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,0.22805960677192227,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,3.63,0.13683576406315337,0.0,1.5707963267948966,21.924092875422684,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,5.0779718406658924e-144
9.06 meters right bed,bed,9.058183297972406,right,0.5086335078198942,0.9646869027287834,1.7469343821012049,-2.487647124233562,-4.61674361771138,0.4609600658352984,0.8734671910506024,-2.487647124233562,-4.61674361771138,0.4609600658352984,9.06,0.5240803146303614,0.0,1.5707963267948966,5.724313461603546,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,3.894690287571711e-63
3.56 meters below chair,chair,3.5563061867458936,below,0.8958419130717852,0.417737549363018,1.1713166688667478,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,3.56,0.20892059774473828,0.0,3.141592653589793,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,8.892566550974845e-64
9.33 meters right bed,bed,9.330188172132887,right,1.8284487557423745,0.9555364485234992,2.37072751501045,0.7936885475886458,2.871175229643887,3.1311226541870187,1.185363757505225,0.7936885475886458,2.871175229643887,3.1311226541870187,9.33,0.7112182545031349,0.0,1.5707963267948966,4.218114455028764,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,2.903185803228091e-36
3.17 meters behind chair,chair,3.1685161300743836,behind,0.774986504863274,0.8035761654426689,0.6655505514751603,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,3.17,0.20892059774473828,4.71238898038469,1.5707963267948966,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,1.0159465753940815e-50
2.68 meters below handbag,handbag,2.6827718978303476,below,0.22123286130974495,0.33319915020332047,0.19622492599939328,-7.887997530664409,-0.45091589215853145,4.0807177837049915,0.16659957510166024,-7.887997530664409,-0.45091589215853145,4.0807177837049915,2.68,0.09995974506099614,0.0,3.141592653589793,30.012081345039235,-8.341380000000001,-0.1583399999999997,3.8518049999999997,1.7472200000000004,2.3924099999999995,2.26264,7,8.13810905760056e-157
3.39 meters behind book,book,3.3940377316289156,behind,0.20893007034817623,0.36383475421780687,0.597404570457327,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,3.39,0.12638215304886014,4.71238898038469,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,5.8023495913333815e-157
7.46 meters above bed,bed,7.460402838922561,above,1.8284487557423745,0.9555364485234992,2.37072751501045,0.7936885475886458,2.871175229643887,3.1311226541870187,1.185363757505225,0.7936885475886458,2.871175229643887,3.1311226541870187,7.46,0.7112182545031349,0.0,0.0,4.218114455028764,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,1.286613793445906e-24
7.76 meters right book,book,7.757047054738927,right,0.2045035714147596,0.3544110920053516,0.7196240955078705,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,7.76,0.244485765597746,0.0,1.5707963267948966,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,3.6959320982555967e-214
6.88 meters front book,book,6.883264946613363,front,0.17465662973062157,0.5544525867855419,0.14897899328328226,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,6.88,0.12638215304886014,1.5707963267948966,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
6.64 meters left chair,chair,6.643829090834769,left,0.9995160721000833,0.5730512482848602,0.8991944274678616,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,6.64,0.1729898000696645,3.141592653589793,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,0.0
4.87 meters above book,book,4.870478764253607,above,0.3015414058086754,0.42127384349620045,0.40061879274314566,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,4.87,0.12638215304886014,0.0,0.0,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,3.5e-323
2.85 meters below potted plant,potted plant,2.8481619455013543,below,0.2610220780559054,0.3751741633943926,0.2082770361558568,-8.529078713338903,-3.0996075351297145,3.7732976729182846,0.1875870816971963,-8.529078713338903,-3.0996075351297145,3.7732976729182846,2.85,0.11255224901831777,0.0,3.141592653589793,26.654287463520635,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,5.876028651579752e-140
8.51 meters above chair,chair,8.505585791602996,above,0.46320497370364855,0.9272484098286198,0.5034385483784605,-8.52460925813587,-1.0824626219564935,0.4674616559853013,0.46689619656954634,-8.52460925813587,-1.0824626219564935,0.4674616559853013,8.51,0.2801377179417278,0.0,0.0,10.709018485772194,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,4.09890714216661e-201
7.15 meters behind book,book,7.146728929261079,behind,0.20388337002576717,0.30749768541807,0.20890259149861756,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,7.15,0.12638215304886014,4.71238898038469,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
8.32 meters below book,book,8.318932049826069,below,0.20388337002576717,0.30749768541807,0.20890259149861756,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.32,0.12638215304886014,0.0,3.141592653589793,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
5.96 meters front chair,chair,5.958945590162912,front,0.5766326668988817,0.5467115098474506,0.44260160472034826,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,5.96,0.1729898000696645,1.5707963267948966,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,1.760945911397324e-258
4.71 meters front chair,chair,4.712814672704367,front,0.6938942986209757,0.5391165230011727,0.5430353665269334,-2.5661950396173414,-4.40288463526875,0.6557105730122503,0.8234422093333715,-2.5661950396173414,-4.40288463526875,0.6557105730122503,4.71,0.4940653256000229,1.5707963267948966,1.5707963267948966,6.0720715349870344,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,1.842651151340828e-20
8.86 meters behind oven,oven,8.860062250942612,behind,1.6498815135813745,0.32680242002404225,0.9512018393452588,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8249407567906872,-5.752398861425128,-3.833067873523202,0.785509335543609,8.86,0.4949644540744123,4.71238898038469,1.5707963267948966,6.061041303683161,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,2.6406584516785763e-70
4.44 meters front book,book,4.442847804005718,front,0.2519217448143216,0.2928687508424539,0.3583398178863182,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,4.44,0.13835044500450325,1.5707963267948966,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,2.264800239723103e-224
2.58 meters left toilet,toilet,2.581842750791273,left,0.24806602232554886,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.2898978257858045,-0.8002478018143656,5.592793269199811,3.1924442294229047,2.58,0.1739386954714827,3.141592653589793,1.5707963267948966,17.24745601815699,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,5.425720333459072e-56
2.26 meters right book,book,2.2554471281848785,right,0.24261318048419644,0.4993619009459582,0.8285992170775858,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,2.26,0.244485765597746,0.0,1.5707963267948966,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,5.942174580644074e-14
9.18 meters left book,book,9.175505368102876,left,0.22898206472004623,0.2344314501644209,0.4167801090211505,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,9.18,0.12638215304886014,3.141592653589793,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
1.82 meters above oven,oven,1.8190608041139875,above,1.6498815135813745,0.32680242002404225,0.9512018393452588,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8249407567906872,-5.752398861425128,-3.833067873523202,0.785509335543609,1.82,0.4949644540744123,0.0,0.0,6.061041303683161,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,0.0011589033018390231
8.12 meters front potted plant,potted plant,8.11713777345955,front,0.13675635761611327,0.192163101105159,0.16877423756393828,-3.431563506176909,-5.563912435553428,0.8793896834619862,0.0960815505525795,-3.431563506176909,-5.563912435553428,0.8793896834619862,8.12,0.05764893033154769,1.5707963267948966,1.5707963267948966,52.03912687965843,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,0.0
