query,semantic,metric,predicate,width,height,depth,mu_x,mu_y,mu_z,sigma_s,x0,y0,z0,d0,sigma_m,theta0,phi0,kappa,room_x,room_y,room_z,room_width,room_height,room_depth,parent_room,P_combined
7.81 meters behind oven,oven,7.809236237594504,behind,1.6498815135813745,0.3268024200240422,0.9512018393452588,-5.752398861425128,-3.833067873523202,0.785509335543609,0.6939110818141433,-5.752398861425128,-3.833067873523202,0.785509335543609,7.81,0.4949644540744123,3.8972975772908027,1.5806048943708777,0.4695122176504416,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,6.131730967887247e-55
3.50 meters front potted plant,potted plant,3.5021221599781733,front,0.2657769821111762,0.2110955751979517,0.167024383168612,-2.788068313628673,-5.173165826352319,3.464896858239157,0.2476594003137888,-2.788068313628673,-5.173165826352319,3.464896858239157,3.5,0.1089129487947708,1.3141792384817579,1.6401809336179058,26.048244587054327,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,4.1200377153561416e-222
6.01 meters behind chair,chair,6.012230226633761,behind,0.4232908608139719,0.586243795381475,0.4795682691689613,0.1092825520365947,9.230518156826234,2.940042220500042,0.3555277649590845,0.1092825520365947,9.230518156826234,2.940042220500042,6.01,0.1729898000696645,4.9024402073238935,1.3632162179425136,16.49880416845332,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,1.6881449607487892e-261
5.19 meters below potted plant,potted plant,5.191572853097123,below,0.1426335033403463,0.1722192046415784,0.1317463876278384,-3.456308162611613,3.670976941714202,3.545324907118787,0.1254472893461989,-3.456308162611613,3.670976941714202,3.545324907118787,5.19,0.0516657613924735,-0.5587848231004526,3.141592653589793,52.642480408380216,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,0.0
6.95 meters front potted plant,potted plant,6.952925467196739,front,0.1844671764752039,0.1985246204334972,0.1949954025289053,-9.105957030097564,-0.6317893356593669,0.8547200711678641,0.23832091238711572,-9.105957030097564,-0.6317893356593669,0.8547200711678641,6.95,0.0582417632346091,1.9804358627313066,1.6577619695704169,52.29559376373194,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,0.0
1.28 meters front book,book,1.2808861895583403,front,0.110328320187834,0.4817333768721197,0.582486174670662,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.278489316888103,-1.779408805203084,-0.5092835842504091,1.5100105239436603,1.28,0.1263821530488601,1.422485059010072,1.6414672879868648,28.09720064997847,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,3.345038138163306e-21
4.83 meters left chair,chair,4.834992718040217,left,0.4632049737036485,0.9272484098286198,0.5034385483784605,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.4107155422169873,-8.52460925813587,-1.0824626219564937,0.4674616559853013,4.83,0.2801377179417278,2.8951155575935155,1.2124866825775589,5.386654755141333,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,2.1087650186001903e-67
6.01 meters behind chair,chair,6.006631600801397,behind,1.1140342669202692,0.9382184350650282,0.7907253628171735,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.5398790754710993,-8.52460925813587,-1.0824626219564937,0.4674616559853013,6.01,0.2801377179417278,5.435954797217798,1.9983950098359882,2.578596042639612,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,5.369017371579438e-100
4.75 meters above book,book,4.753772392850257,above,0.202220324423711,0.2853622148841968,0.6581784127904537,1.536582151281667,-2.488528382150262,4.132380423955373,0.4799617431518633,1.536582151281667,-2.488528382150262,4.132380423955373,4.75,0.244485765597746,0.5688425399694226,0.0,12.777890181516602,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,1.0811352867463016e-82
9.82 meters above bed,bed,9.815574662460351,above,2.2596154043704946,0.9520938543802338,1.1688998305599378,0.5674544839182301,1.010382077808382,3.1167603966587496,1.1564813189829115,0.5674544839182301,1.010382077808382,3.1167603966587496,9.82,0.6778846213111483,-0.425423891773887,0.059890505373454354,0.01,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,2.7016702698766096e-46
4.51 meters right dining table,dining table,4.511365565512503,right,1.7525366551586474,0.6556631223202487,0.8551612829302595,-0.1187153825152489,9.53390042524207,3.055825114028363,0.9305541500270833,-0.1187153825152489,9.53390042524207,3.055825114028363,4.51,0.5257609965475942,0.4098050701706759,1.3358423682803462,0.021401840522254467,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,1.0714878093039155e-16
1.69 meters below bed,bed,1.6853178909805222,below,2.2596154043704946,0.9520938543802338,1.1688998305599378,0.5674544839182301,1.010382077808382,3.1167603966587496,1.1031663487777297,0.5674544839182301,1.010382077808382,3.1167603966587496,1.69,0.6778846213111483,-0.23263757371264204,2.6762868298853766,6.6906256577634355,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,0.8298911855271813
4.08 meters above toilet,toilet,4.076837862473751,above,0.2480660223255488,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.24490078759933956,-0.8002478018143656,5.592793269199811,3.1924442294229047,4.08,0.1739386954714827,-0.430294383458093,0.0,22.603978712805066,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,3.338669723301544e-120
7.39 meters right book,book,7.388430563843327,right,0.2045035714147596,0.3544110920053516,0.7196240955078705,1.536582151281667,-2.488528382150262,4.132380423955373,0.3944736698463943,1.536582151281667,-2.488528382150262,4.132380423955373,7.39,0.244485765597746,0.24764200738594103,1.222522739878875,12.432503531901506,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,3.33389504873587e-194
2.18 meters front book,book,2.1793428074075027,front,0.5717276815901531,0.3470457834945253,0.3113695942442165,-0.113339690353431,1.9602619006513928,2.863856267268733,0.24531630805615245,-0.113339690353431,1.9602619006513928,2.863856267268733,2.18,0.1383504450045032,1.382861723395406,1.701433827582122,17.781897421346315,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,3.280522573048819e-53
2.07 meters front book,book,2.0749078694958896,front,0.2045035714147596,0.3544110920053516,0.7196240955078705,1.536582151281667,-2.488528382150262,4.132380423955373,0.46266215314937253,1.536582151281667,-2.488528382150262,4.132380423955373,2.07,0.244485765597746,0.4039323745160701,1.9278880378479317,0.01,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,2.7374966788548154e-16
2.27 meters front handbag,handbag,2.2749669114087845,front,0.2212328613097449,0.3331991502033204,0.1962249259993932,-7.887997530664409,-0.4509158921585314,4.080717783704992,0.10499467254604768,-7.887997530664409,-0.4509158921585314,4.080717783704992,2.27,0.0999597450609961,1.9809355404979985,1.4756103092191644,22.681151432691525,-8.341380000000001,-0.1583399999999997,3.851805,1.7472200000000004,2.3924099999999995,2.26264,7,1.2769070420066588e-116
8.44 meters right book,book,8.43815079599441,right,0.2461918666218106,0.2865420935281406,0.2461128674359776,0.3812439968417817,-1.160566192243767,3.190143167907392,0.24596162139613226,0.3812439968417817,-1.160566192243767,3.190143167907392,8.44,0.0859626280584422,-0.7686018122194553,1.9094936570835017,34.62337600649523,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,0.0
7.05 meters right potted plant,potted plant,7.048598255001147,right,0.1679711346031887,0.2517476536964815,0.2391291633771199,-9.105957030097564,-0.6317893356593669,0.8547200711678641,0.01,-9.105957030097564,-0.6317893356593669,0.8547200711678641,7.05,0.0582417632346091,-0.23324602892107646,1.2656290244644042,55.84055555084361,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,0.0
3.60 meters right toilet,toilet,3.5998131833460314,right,0.3869981146887093,0.3402403441956951,0.3400329174817154,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.1179817123981998,-0.8002478018143656,5.592793269199811,3.1924442294229047,3.6,0.1739386954714827,-0.16143684740773365,1.3118406280916135,23.71500586045384,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,6.433747941012805e-84
7.00 meters above book,book,7.003547789757886,above,0.1746566297306215,0.5544525867855419,0.1489789932832822,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.0756270099354581,-1.779408805203084,-0.5092835842504091,1.5100105239436603,7.0,0.1263821530488601,0.6416916418740056,0.0,17.927856785480774,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
4.86 meters below oven,oven,4.86177492931804,below,0.8657664726036014,1.778471902540148,0.1772607868474756,-5.752398861425128,-3.833067873523202,0.785509335543609,0.7447788727138421,-5.752398861425128,-3.833067873523202,0.785509335543609,4.86,0.4949644540744123,-0.5098473608062024,3.141592653589793,0.01,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,1.1606925558591427e-21
4.46 meters below book,book,4.4612996337330095,below,0.1292427076853894,0.2868577001635679,0.1849112379785571,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.01,-1.779408805203084,-0.5092835842504091,1.5100105239436603,4.46,0.1263821530488601,-0.15187058833926925,2.6007357946644283,19.97672447704361,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,9.703862899172137e-267
4.12 meters right bottle,bottle,4.119259464483502,right,0.1742381462226028,0.1234010023238671,0.1158243371822056,-3.5570543234768386,4.411370862160877,3.5241445244914558,0.01,-3.5570543234768386,4.411370862160877,3.5241445244914558,4.12,0.0522714438667808,0.8003852406360615,1.5877197969457677,58.6195685052325,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,0.0
4.68 meters behind potted plant,potted plant,4.679464090510568,behind,0.2536472882201623,0.3630431626492361,0.2818691152261312,-2.788068313628673,-5.173165826352319,3.464896858239157,0.01,-2.788068313628673,-5.173165826352319,3.464896858239157,4.68,0.1089129487947708,4.450803726929921,1.63538711577735,22.422289561247904,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,0.0
6.07 meters behind potted plant,potted plant,6.074730269951463,behind,0.1286178196496772,0.1558633364835769,0.1303559195849737,-2.269664457211245,-3.875787853479341,0.4631315402957954,0.01,-2.269664457211245,-3.875787853479341,0.4631315402957954,6.07,0.046759000945073,4.59784252603862,1.394980834802229,64.98037357354666,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,0.0
5.48 meters above chair,chair,5.477762976478866,above,0.4669686394483694,0.934020456256048,0.5206387417118565,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.40284718938400366,-8.52460925813587,-1.0824626219564937,0.4674616559853013,5.48,0.2801377179417278,-0.10835745082837495,0.0,7.037079698815689,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,8.04458576559286e-84
6.79 meters below chair,chair,6.788135281288409,below,0.3586280346797275,0.2911515412448724,0.1208440272636037,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.37203983372497296,-3.172208772412228,-5.947026885148851,0.5761714111911698,6.79,0.2089205977447382,-0.035445578101266924,3.0124551535512056,18.34224253758491,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,4.5497019799907676e-229
5.14 meters left bed,bed,5.143284625015792,left,1.5306608131227204,1.1133272001790453,1.403141444640808,-10.32217732215165,-2.528724499205633,3.2400661109450875,0.7417469821799421,-10.32217732215165,-2.528724499205633,3.2400661109450875,5.14,0.4591982439368161,3.0189137384594185,1.6022033357613343,15.016059443996447,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,2.107882176774655e-34
5.22 meters left chair,chair,5.223967055025442,left,0.6964019924824609,0.3921993147391793,0.2467067340551514,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.42518668554676586,-3.172208772412228,-5.947026885148851,0.5761714111911698,5.22,0.2089205977447382,2.384324189094551,1.6359782742634836,22.23493652302858,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,2.735159857993059e-143
6.44 meters below chair,chair,6.435858266049183,below,0.4473040434716022,0.5203555329082128,0.3268442787479954,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.515763049016277,-8.52460925813587,-1.0824626219564937,0.4674616559853013,6.44,0.2801377179417278,0.06825003141591712,2.9734578129488707,10.864254488214966,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,1.0709328194033034e-114
9.11 meters above handbag,handbag,9.112346062945392,above,0.2212328613097449,0.3331991502033204,0.1962249259993932,-7.887997530664409,-0.4509158921585314,4.080717783704992,0.08800191430852466,-7.887997530664409,-0.4509158921585314,4.080717783704992,9.11,0.0999597450609961,-0.11595024618994794,0.05951434818793186,26.175996002386032,-8.341380000000001,-0.1583399999999997,3.851805,1.7472200000000004,2.3924099999999995,2.26264,7,0.0
7.46 meters above bed,bed,7.460402838922561,above,1.8284487557423743,0.9555364485234992,2.37072751501045,0.7936885475886458,2.871175229643887,3.1311226541870187,1.1047355754367565,0.7936885475886458,2.871175229643887,3.1311226541870187,7.46,0.7112182545031349,-0.5440973750368697,0.11721750782666882,6.944730764864065,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,2.577736897033243e-24
4.75 meters front potted plant,potted plant,4.7471189041694695,front,0.1367563576161132,0.192163101105159,0.1687742375639382,-3.431563506176909,-5.563912435553428,0.8793896834619862,0.19259859982544608,-3.431563506176909,-5.563912435553428,0.8793896834619862,4.75,0.0576489303315476,1.6059433816271875,1.6883996080046235,53.55831400784625,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,0.0
5.19 meters below potted plant,potted plant,5.191572853097123,below,0.1426335033403463,0.1722192046415784,0.1317463876278384,-3.456308162611613,3.670976941714202,3.545324907118787,0.07695560037896841,-3.456308162611613,3.670976941714202,3.545324907118787,5.19,0.0516657613924735,-0.21232873125185892,3.141592653589793,55.80577862129387,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,0.0
9.25 meters below tv,tv,9.250738683134086,below,1.413638733776745,0.7600657950011436,1.1151727261675992,1.020821798723925,1.066699104487408,0.9350446596712716,0.7502203492333833,1.020821798723925,1.066699104487408,0.9350446596712716,9.25,0.4240916201330236,0.10074176611800206,2.720155189306695,12.687334396380056,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,8.675166129593076e-102
6.83 meters right sink,sink,6.827922409267765,right,0.4866640347009183,0.2073020408820842,0.6824231845082163,-3.4020157948248637,4.121478546263153,3.4803050755911737,0.33179213471902474,-3.4020157948248637,4.121478546263153,3.4803050755911737,6.83,0.2047269553524648,-0.44437243808628824,1.9274315611010588,17.782041782377526,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,7.097858580985649e-236
5.01 meters below chair,chair,5.007978359287411,below,0.3087879266575877,0.5528091365513129,1.646884418666743,-2.5661950396173414,-4.40288463526875,0.6557105730122503,1.001160493359144,-2.5661950396173414,-4.40288463526875,0.6557105730122503,5.01,0.4940653256000229,0.26351894734647713,3.138533818902279,14.02316556309593,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,4.8911421655980276e-23
2.62 meters right sink,sink,2.620341725609347,right,0.9851392519989745,0.1941215101595098,0.5722474372480884,-3.1108100483310626,4.059543139634657,0.8492837047953237,0.5084994043824512,-3.1108100483310626,4.059543139634657,0.8492837047953237,2.62,0.2955417755996923,-0.011233230041612793,1.3727062919882997,13.060101408673384,-2.64407,3.17261,1.157961,2.0274,2.3852580000000003,2.63428,1,3.127197613094878e-12
4.15 meters left book,book,4.152995321418411,left,0.2364305862984872,0.2836283486437119,0.2488359774375205,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21210493573707132,-1.779408805203084,-0.5092835842504091,1.5100105239436603,4.15,0.1263821530488601,2.825598112042752,1.6097752830447187,23.388534888570522,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,1.625219759620296e-244
5.65 meters above sink,sink,5.650950446121005,above,0.422101336126655,0.2703762043500122,0.1508496265779108,-9.195179462738562,-3.0937671874764714,3.626592733738448,0.2120049893408852,-9.195179462738562,-3.0937671874764714,3.626592733738448,5.65,0.2072114527285831,-0.5887249405296743,0.16954601364293084,1.4685226516009795,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,4.413992221881583e-162
9.03 meters right toilet,toilet,9.034762195444772,right,0.8191567416753978,0.8820649481150152,0.789208674005482,-2.042637465170112,3.924224553924771,0.4295642306594678,0.39322416828212514,-2.042637465170112,3.924224553924771,0.4295642306594678,9.03,0.2646194844345045,0.523298642751964,1.4227558640487339,14.634454723225966,-2.64407,3.17261,1.157961,2.0274,2.3852580000000003,2.63428,1,3.8140349441652464e-248
2.74 meters right bed,bed,2.743804578266283,right,1.6240987518012329,0.6184232994245829,0.3041193929395653,0.5674544839182301,1.010382077808382,3.1167603966587496,1.0901163180614681,0.5674544839182301,1.010382077808382,3.1167603966587496,2.74,0.6778846213111483,0.04549926139445738,1.7918472860709118,2.1127532945796768,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,0.0022214103668785055
6.44 meters right book,book,6.441935314094537,right,0.2474315409227561,0.3307521880413886,0.5822713575975558,1.53928687552064,-1.816180293516,1.0640301516809192,0.2036132688046976,1.53928687552064,-1.816180293516,1.0640301516809192,6.44,0.1817898339092075,0.11783713702335163,1.8475882436312525,19.802760432852452,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,5.043535351108124e-265
8.65 meters behind bed,bed,8.646201223246717,behind,0.5086335078198942,0.9646869027287834,1.7469343821012049,-2.487647124233562,-4.61674361771138,0.4609600658352984,1.0651116787241435,-2.487647124233562,-4.61674361771138,0.4609600658352984,8.65,0.5240803146303614,4.407013253460425,1.1570515513903201,0.7526379191279489,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,5.689891280273286e-60
1.18 meters left sink,sink,1.1775275504978149,left,0.4866640347009183,0.2073020408820842,0.6824231845082163,-3.4020157948248637,4.121478546263153,3.4803050755911737,0.39100388568104594,-3.4020157948248637,4.121478546263153,3.4803050755911737,1.18,0.2047269553524648,3.1824953174487596,1.2339092120627577,18.48800039104206,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,1.6389662496331475e-15
4.70 meters right toilet,toilet,4.70440786975372,right,0.8191567416753978,0.8820649481150152,0.789208674005482,-2.042637465170112,3.924224553924771,0.4295642306594678,0.3185619962924536,-2.042637465170112,3.924224553924771,0.4295642306594678,4.7,0.2646194844345045,0.46357983295075994,2.428027853736856,13.16928938482424,-2.64407,3.17261,1.157961,2.0274,2.3852580000000003,2.63428,1,7.013083122187135e-66
5.66 meters right potted plant,potted plant,5.661700190572599,right,0.1367563576161132,0.192163101105159,0.1687742375639382,-3.431563506176909,-5.563912435553428,0.8793896834619862,0.04679557366302356,-3.431563506176909,-5.563912435553428,0.8793896834619862,5.66,0.0576489303315476,-0.7240853284347266,1.3899805178858298,46.57465067416469,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,0.0
2.21 meters behind book,book,2.212017998869372,behind,0.3157155305715723,0.2962524765955061,0.2083213963962344,0.3812439968417817,-1.160566192243767,3.190143167907392,0.01,0.3812439968417817,-1.160566192243767,3.190143167907392,2.21,0.0859626280584422,5.40133295718295,1.6526550822026285,36.797324404776596,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,4.009077349729315e-134
8.78 meters behind umbrella,umbrella,8.781559562295309,behind,1.3974787047187904,1.5885759816253846,1.4259457846115438,-0.5968458311411475,4.277855693017166,3.450312309809785,0.7770008825683486,-0.5968458311411475,4.277855693017166,3.450312309809785,8.78,0.4765727944876153,5.098209253280423,1.561095191186332,8.948415676760256,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,5.747166602261221e-73
6.64 meters left chair,chair,6.643829090834769,left,0.9995160721000832,0.5730512482848602,0.8991944274678616,0.1092825520365947,9.230518156826234,2.940042220500042,0.2687159036649392,0.1092825520365947,9.230518156826234,2.940042220500042,6.64,0.1729898000696645,3.0047314972969743,1.148722077114338,7.45331762361994,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,1.5e-323
8.22 meters behind book,book,8.22426250507585,behind,0.1941954872794673,0.4316041581773635,0.5887858925726024,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21628659094742347,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.22,0.1263821530488601,4.197936965701174,1.5604538672845067,24.00629163233372,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
1.84 meters behind bed,bed,1.8414822961056976,behind,1.5306608131227204,1.1133272001790453,1.403141444640808,-10.32217732215165,-2.528724499205633,3.2400661109450875,0.5497296059554223,-10.32217732215165,-2.528724499205633,3.2400661109450875,1.84,0.4591982439368161,4.3463391165928895,1.6929754949155371,8.468419676120913,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,1.6103653430462714e-05
4.90 meters front chair,chair,4.900501201692726,front,0.9995160721000832,0.5730512482848602,0.8991944274678616,0.1092825520365947,9.230518156826234,2.940042220500042,0.3041611384994143,0.1092825520365947,9.230518156826234,2.940042220500042,4.9,0.1729898000696645,1.9797592169390854,1.803918214492166,16.865634000385906,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,8.771725626234234e-178
9.75 meters below book,book,9.752589159924774,below,0.2461918666218106,0.2865420935281406,0.2461128674359776,0.3812439968417817,-1.160566192243767,3.190143167907392,0.09647341543164105,0.3812439968417817,-1.160566192243767,3.190143167907392,9.75,0.0859626280584422,-0.2517377937338018,3.141592653589793,35.874406367421116,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,0.0
1.06 meters left sink,sink,1.0627003455962956,left,0.422101336126655,0.2703762043500122,0.1508496265779108,-9.195179462738562,-3.0937671874764714,3.626592733738448,0.35853980252642054,-9.195179462738562,-3.0937671874764714,3.626592733738448,1.06,0.2072114527285831,3.46909823372877,1.5991740866822066,18.401407807517856,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,5.6715546904973674e-14
6.32 meters behind book,book,6.315781713644354,behind,0.2508192189259297,0.4970657340507847,0.6123154708821479,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.2977191987847641,-1.779408805203084,-0.5092835842504091,1.5100105239436603,6.32,0.1263821530488601,4.390578328294764,1.0283531127336727,31.45499309745398,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
8.60 meters left book,book,8.597127685056478,left,0.3015414058086754,0.4212738434962004,0.4006187927431456,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.039188332198488024,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.6,0.1263821530488601,2.856064854702309,1.802358614505845,22.339144661716745,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
8.44 meters behind chair,chair,8.444836424610438,behind,0.4669686394483694,0.934020456256048,0.5206387417118565,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.4156900546376336,-8.52460925813587,-1.0824626219564937,0.4674616559853013,8.44,0.2801377179417278,5.272741724509876,1.2566101828797533,6.718251696998025,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,2.347102425594947e-196
5.91 meters right couch,couch,5.908450240115873,right,1.0822601453524945,0.9847358251496914,2.003422124765557,-1.792583255559534,-3.81059596852274,3.141934143831179,1.040756555588167,-1.792583255559534,-3.81059596852274,3.141934143831179,5.91,0.6010266374296672,0.19853721373629263,1.8441677401655805,5.984352405161182,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,2.864498046197466e-19
8.67 meters front chair,chair,8.674730163224467,front,0.4958086617068673,0.9337923931390928,0.5465654719367177,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.5158345904633872,-8.52460925813587,-1.0824626219564937,0.4674616559853013,8.67,0.2801377179417278,1.4671126230688634,1.589605817765911,11.246689386040366,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,3.2519026065457364e-208
6.28 meters behind tv,tv,6.280129563025055,behind,0.0676325559696835,0.8598168755164028,1.4518951767588997,1.1565096477051724,-3.664162794450947,3.904758153387027,0.8032015691377258,1.1565096477051724,-3.664162794450947,3.904758153387027,6.28,0.4355685530276698,4.934447253162622,1.5840614276649514,2.841919645039388,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,1.354885857066769e-45
5.06 meters right book,book,5.058987677509166,right,0.2038833700257671,0.30749768541807,0.2089025914986175,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21740404755437115,-1.779408805203084,-0.5092835842504091,1.5100105239436603,5.06,0.1263821530488601,-0.011207113958297574,1.628750800738856,34.770155353083226,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
7.39 meters right book,book,7.388430563843327,right,0.2045035714147596,0.3544110920053516,0.7196240955078705,1.536582151281667,-2.488528382150262,4.132380423955373,0.4497051779087793,1.536582151281667,-2.488528382150262,4.132380423955373,7.39,0.244485765597746,0.4273848268977193,1.6001969010247115,23.959878624127178,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,1.169945835969651e-189
2.06 meters behind potted plant,potted plant,2.064831321083786,behind,0.2536472882201623,0.3630431626492361,0.2818691152261312,-2.788068313628673,-5.173165826352319,3.464896858239157,0.1437176521514703,-2.788068313628673,-5.173165826352319,3.464896858239157,2.06,0.1089129487947708,4.842024669312709,1.3311546033270019,25.78731045009647,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,5.281091023719556e-77
1.30 meters behind oven,oven,1.2972261263944915,behind,1.6498815135813745,0.3268024200240422,0.9512018393452588,-5.752398861425128,-3.833067873523202,0.785509335543609,0.9095711630214602,-5.752398861425128,-3.833067873523202,0.785509335543609,1.3,0.4949644540744123,4.840026913994119,1.9485307815953172,5.586214750719802,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,0.061533487154896226
9.33 meters right bed,bed,9.330188172132887,right,1.8284487557423743,0.9555364485234992,2.37072751501045,0.7936885475886458,2.871175229643887,3.1311226541870187,1.1521469045213244,0.7936885475886458,2.871175229643887,3.1311226541870187,9.33,0.7112182545031349,1.0815940429117548,1.6890676216275058,0.6207067251360256,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,5.711664117955846e-38
4.47 meters above chair,chair,4.465488218740108,above,0.3830502627448323,0.9486648978287446,0.456913868298308,0.1092825520365947,9.230518156826234,2.940042220500042,0.19404834199630674,0.1092825520365947,9.230518156826234,2.940042220500042,4.47,0.1729898000696645,0.3746277423427152,0.0,17.97887531373801,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,1.0309370182919732e-145
